Games	Wins	Winning percent
4535	1939	0.427563
4536	1939	0.427469
4537	1939	0.427375
4538	1939	0.427281
4539	1940	0.427407
4540	1940	0.427313
4541	1940	0.427219
4542	1940	0.427125
4543	1941	0.427251
4544	1942	0.427377
4545	1943	0.427503
4546	1943	0.427409
4547	1943	0.427315
4548	1943	0.427221
4549	1944	0.427347
4550	1944	0.427253
4551	1945	0.427379
4552	1946	0.427504
4553	1947	0.42763
4554	1947	0.427536
4555	1947	0.427442
4556	1948	0.427568
4557	1948	0.427474
4558	1949	0.4276
4559	1949	0.427506
4560	1949	0.427412
4561	1950	0.427538
4562	1950	0.427444
4563	1950	0.42735
4564	1950	0.427257
4565	1950	0.427163
4566	1950	0.42707
4567	1951	0.427195
4568	1951	0.427102
4569	1952	0.427227
4570	1952	0.427133
4571	1952	0.42704
4572	1953	0.427165
4573	1953	0.427072
4574	1953	0.426979
4575	1953	0.426885
4576	1954	0.42701
4577	1954	0.426917
4578	1954	0.426824
4579	1954	0.426731
4580	1954	0.426638
4581	1954	0.426544
4582	1955	0.42667
4583	1956	0.426795
4584	1956	0.426702
4585	1956	0.426609
4586	1956	0.426515
4587	1957	0.426641
4588	1957	0.426548
4589	1958	0.426672
4590	1958	0.42658
4591	1959	0.426704
4592	1959	0.426612
4593	1960	0.426736
4594	1960	0.426643
4595	1960	0.426551
4596	1961	0.426675
4597	1961	0.426583
4598	1961	0.42649
4599	1962	0.426614
4600	1963	0.426739
4601	1963	0.426646
4602	1963	0.426554
4603	1963	0.426461
4604	1963	0.426368
4605	1964	0.426493
4606	1964	0.4264
4607	1964	0.426308
4608	1964	0.426215
4609	1964	0.426123
4610	1965	0.426247
4611	1966	0.426372
4612	1967	0.426496
4613	1967	0.426404
4614	1968	0.426528
4615	1968	0.426436
4616	1968	0.426343
4617	1969	0.426467
4618	1969	0.426375
4619	1970	0.426499
4620	1971	0.426623
4621	1972	0.426747
4622	1973	0.426871
4623	1974	0.426995
4624	1975	0.427119
4625	1975	0.427027
4626	1976	0.427151
4627	1976	0.427059
4628	1976	0.426966
4629	1976	0.426874
4630	1977	0.426998
4631	1977	0.426906
4632	1978	0.427029
4633	1978	0.426937
4634	1978	0.426845
4635	1978	0.426753
4636	1979	0.426877
4637	1980	0.427
4638	1980	0.426908
4639	1980	0.426816
4640	1980	0.426724
4641	1981	0.426848
4642	1981	0.426756
4643	1982	0.426879
4644	1982	0.426787
4645	1983	0.426911
4646	1983	0.426819
4647	1983	0.426727
4648	1984	0.42685
4649	1984	0.426758
4650	1984	0.426667
4651	1984	0.426575
4652	1985	0.426698
4653	1986	0.426821
4654	1987	0.426945
4655	1987	0.426853
4656	1987	0.426761
4657	1987	0.42667
4658	1988	0.426793
4659	1988	0.426701
4660	1989	0.426824
4661	1990	0.426947
4662	1990	0.426855
4663	1990	0.426764
4664	1991	0.426887
4665	1991	0.426795
4666	1991	0.426704
4667	1991	0.426612
4668	1991	0.426521
4669	1992	0.426644
4670	1993	0.426767
4671	1994	0.426889
4672	1994	0.426798
4673	1995	0.426921
4674	1995	0.426829
4675	1996	0.426952
4676	1997	0.427074
4677	1998	0.427197
4678	1998	0.427106
4679	1999	0.427228
4680	1999	0.427137
4681	2000	0.427259
4682	2000	0.427168
4683	2000	0.427077
4684	2000	0.426985
4685	2000	0.426894
4686	2001	0.427017
4687	2002	0.427139
4688	2003	0.427261
4689	2004	0.427383
4690	2005	0.427505
4691	2005	0.427414
4692	2005	0.427323
4693	2005	0.427232
4694	2005	0.427141
4695	2006	0.427263
4696	2006	0.427172
4697	2007	0.427294
4698	2007	0.427203
4699	2007	0.427112
4700	2008	0.427234
4701	2008	0.427143
4702	2009	0.427265
4703	2009	0.427174
4704	2009	0.427083
4705	2009	0.426993
4706	2009	0.426902
4707	2010	0.427024
4708	2011	0.427145
4709	2011	0.427055
4710	2011	0.426964
4711	2012	0.427086
4712	2012	0.426995
4713	2012	0.426904
4714	2013	0.427026
4715	2013	0.426935
4716	2013	0.426845
4717	2013	0.426754
4718	2014	0.426876
4719	2014	0.426785
4720	2014	0.426695
4721	2014	0.426605
4722	2014	0.426514
4723	2014	0.426424
4724	2015	0.426545
4725	2016	0.426667
4726	2016	0.426576
4727	2016	0.426486
4728	2017	0.426607
4729	2018	0.426729
4730	2019	0.42685
4731	2020	0.426971
4732	2021	0.427092
4733	2022	0.427213
4734	2022	0.427123
4735	2022	0.427033
4736	2022	0.426943
4737	2022	0.426852
4738	2023	0.426973
4739	2023	0.426883
4740	2024	0.427004
4741	2025	0.427125
4742	2026	0.427246
4743	2027	0.427367
4744	2027	0.427277
4745	2027	0.427187
4746	2027	0.427097
4747	2028	0.427217
4748	2029	0.427338
4749	2029	0.427248
4750	2030	0.427368
4751	2031	0.427489
4752	2031	0.427399
4753	2031	0.427309
4754	2032	0.42743
4755	2032	0.42734
4756	2032	0.42725
4757	2033	0.42737
4758	2033	0.42728
4759	2034	0.427401
4760	2034	0.427311
4761	2034	0.427221
4762	2034	0.427131
4763	2034	0.427042
4764	2035	0.427162
4765	2035	0.427072
4766	2035	0.426983
4767	2035	0.426893
4768	2035	0.426804
4769	2036	0.426924
4770	2036	0.426834
4771	2036	0.426745
4772	2037	0.426865
4773	2037	0.426776
4774	2038	0.426896
4775	2038	0.426806
4776	2039	0.426926
4777	2040	0.427046
4778	2041	0.427166
4779	2042	0.427286
4780	2043	0.427406
4781	2044	0.427526
4782	2045	0.427645
4783	2045	0.427556
4784	2045	0.427467
4785	2045	0.427377
4786	2045	0.427288
4787	2045	0.427199
4788	2045	0.427109
4789	2045	0.42702
4790	2045	0.426931
4791	2046	0.427051
4792	2046	0.426962
4793	2046	0.426873
4794	2046	0.426783
4795	2047	0.426903
4796	2048	0.427023
4797	2048	0.426933
4798	2048	0.426845
4799	2048	0.426756
4800	2048	0.426667
4801	2048	0.426578
4802	2049	0.426697
4803	2050	0.426817
4804	2051	0.426936
4805	2051	0.426847
4806	2051	0.426758
4807	2051	0.426669
4808	2052	0.426789
4809	2053	0.426908
4810	2053	0.426819
4811	2054	0.426938
4812	2055	0.427057
4813	2055	0.426969
4814	2056	0.427088
4815	2057	0.427207
4816	2058	0.427326
4817	2059	0.427444
4818	2059	0.427356
4819	2059	0.427267
4820	2059	0.427178
4821	2059	0.42709
4822	2060	0.427209
4823	2061	0.427327
4824	2062	0.427446
4825	2062	0.427358
4826	2062	0.427269
4827	2063	0.427388
4828	2064	0.427506
4829	2064	0.427418
4830	2065	0.427536
4831	2065	0.427448
4832	2065	0.427359
4833	2066	0.427478
4834	2066	0.427389
4835	2066	0.427301
4836	2066	0.427213
4837	2067	0.427331
4838	2068	0.427449
4839	2068	0.427361
4840	2068	0.427273
4841	2069	0.427391
4842	2070	0.427509
4843	2071	0.427628
4844	2072	0.427746
4845	2072	0.427657
4846	2073	0.427775
4847	2074	0.427894
4848	2074	0.427805
4849	2074	0.427717
4850	2075	0.427835
4851	2076	0.427953
4852	2076	0.427865
4853	2076	0.427777
4854	2076	0.427689
4855	2076	0.4276
4856	2076	0.427512
4857	2077	0.42763
4858	2078	0.427748
4859	2079	0.427866
4860	2079	0.427778
4861	2080	0.427895
4862	2081	0.428013
4863	2082	0.428131
4864	2082	0.428043
4865	2082	0.427955
4866	2083	0.428072
4867	2083	0.427984
4868	2084	0.428102
4869	2084	0.428014
4870	2084	0.427926
4871	2085	0.428044
4872	2086	0.428161
4873	2087	0.428278
4874	2087	0.42819
4875	2088	0.428308
4876	2088	0.42822
4877	2089	0.428337
4878	2090	0.428454
4879	2090	0.428366
4880	2090	0.428279
4881	2091	0.428396
4882	2092	0.428513
4883	2092	0.428425
4884	2093	0.428542
4885	2093	0.428454
4886	2093	0.428367
4887	2093	0.428279
4888	2093	0.428191
4889	2094	0.428308
4890	2095	0.428425
4891	2095	0.428338
4892	2095	0.42825
4893	2096	0.428367
4894	2096	0.42828
4895	2097	0.428396
4896	2098	0.428513
4897	2099	0.42863
4898	2099	0.428542
4899	2100	0.428659
4900	2100	0.428571
4901	2100	0.428484
4902	2100	0.428397
4903	2100	0.428309
4904	2101	0.428426
4905	2101	0.428338
4906	2101	0.428251
4907	2101	0.428164
4908	2102	0.42828
4909	2103	0.428397
4910	2103	0.42831
4911	2104	0.428426
4912	2104	0.428339
4913	2104	0.428252
4914	2104	0.428164
4915	2104	0.428077
4916	2104	0.42799
4917	2105	0.428107
4918	2106	0.428223
4919	2106	0.428136
4920	2106	0.428049
4921	2106	0.427962
4922	2106	0.427875
4923	2106	0.427788
4924	2106	0.427701
4925	2107	0.427817
4926	2108	0.427933
4927	2109	0.42805
4928	2110	0.428166
4929	2111	0.428282
4930	2111	0.428195
4931	2111	0.428108
4932	2111	0.428021
4933	2111	0.427934
4934	2111	0.427848
4935	2111	0.427761
4936	2112	0.427877
4937	2112	0.42779
4938	2113	0.427906
4939	2114	0.428022
4940	2114	0.427935
4941	2114	0.427849
4942	2114	0.427762
4943	2114	0.427676
4944	2115	0.427791
4945	2116	0.427907
4946	2117	0.428023
4947	2118	0.428138
4948	2118	0.428052
4949	2119	0.428167
4950	2120	0.428283
4951	2121	0.428398
4952	2122	0.428514
4953	2123	0.428629
4954	2123	0.428543
4955	2124	0.428658
4956	2125	0.428773
4957	2125	0.428687
4958	2126	0.428802
4959	2126	0.428715
4960	2127	0.428831
4961	2127	0.428744
4962	2128	0.428859
4963	2129	0.428974
4964	2129	0.428888
4965	2130	0.429003
4966	2130	0.428917
4967	2130	0.42883
4968	2130	0.428744
4969	2131	0.428859
4970	2132	0.428974
4971	2133	0.429089
4972	2134	0.429204
4973	2135	0.429318
4974	2136	0.429433
4975	2136	0.429347
4976	2137	0.429461
4977	2137	0.429375
4978	2137	0.429289
4979	2138	0.429403
4980	2139	0.429518
4981	2139	0.429432
4982	2140	0.429546
4983	2141	0.429661
4984	2141	0.429575
4985	2142	0.429689
4986	2142	0.429603
4987	2142	0.429517
4988	2142	0.429431
4989	2142	0.429345
4990	2143	0.429459
4991	2143	0.429373
4992	2144	0.429487
4993	2145	0.429601
4994	2145	0.429515
4995	2146	0.42963
4996	2147	0.429744
4997	2148	0.429858
4998	2148	0.429772
4999	2148	0.429686
5000	2148	0.4296
5001	2149	0.429714
5002	2150	0.429828
5003	2151	0.429942
5004	2152	0.430056
5005	2153	0.43017
5006	2154	0.430284
5007	2155	0.430397
5008	2156	0.430511
5009	2156	0.430425
5010	2157	0.430539
5011	2157	0.430453
5012	2157	0.430367
5013	2158	0.430481
5014	2159	0.430594
5015	2160	0.430708
5016	2161	0.430821
5017	2161	0.430735
5018	2162	0.430849
5019	2163	0.430962
5020	2164	0.431076
5021	2165	0.431189
5022	2166	0.431302
5023	2166	0.431216
5024	2167	0.43133
5025	2168	0.431443
5026	2169	0.431556
5027	2169	0.43147
5028	2169	0.431384
5029	2169	0.431298
5030	2169	0.431213
5031	2169	0.431127
5032	2169	0.431041
5033	2169	0.430956
5034	2170	0.431069
5035	2170	0.430983
5036	2171	0.431096
5037	2171	0.431011
5038	2172	0.431123
5039	2172	0.431038
5040	2172	0.430952
5041	2173	0.431065
5042	2173	0.43098
5043	2174	0.431093
5044	2175	0.431205
5045	2176	0.431318
5046	2176	0.431233
5047	2176	0.431147
5048	2176	0.431062
5049	2176	0.430976
5050	2176	0.430891
5051	2177	0.431004
5052	2177	0.430918
5053	2177	0.430833
5054	2178	0.430946
5055	2179	0.431058
5056	2180	0.431171
5057	2180	0.431086
5058	2181	0.431198
5059	2181	0.431113
5060	2182	0.431225
5061	2182	0.43114
5062	2182	0.431055
5063	2183	0.431167
5064	2184	0.43128
5065	2184	0.431194
5066	2184	0.431109
5067	2184	0.431024
5068	2184	0.430939
5069	2185	0.431051
5070	2186	0.431164
5071	2186	0.431079
5072	2186	0.430994
5073	2187	0.431106
5074	2188	0.431218
5075	2189	0.43133
5076	2190	0.431442
5077	2190	0.431357
5078	2190	0.431272
5079	2191	0.431384
5080	2191	0.431299
5081	2191	0.431214
5082	2191	0.431129
5083	2191	0.431045
5084	2191	0.43096
5085	2192	0.431072
5086	2192	0.430987
5087	2193	0.431099
5088	2193	0.431014
5089	2193	0.430929
5090	2194	0.431041
5091	2195	0.431153
5092	2196	0.431265
5093	2196	0.43118
5094	2196	0.431095
5095	2196	0.431011
5096	2196	0.430926
5097	2197	0.431038
5098	2197	0.430953
5099	2197	0.430869
5100	2197	0.430784
5101	2197	0.4307
5102	2197	0.430615
5103	2198	0.430727
5104	2199	0.430839
5105	2200	0.43095
5106	2200	0.430866
5107	2200	0.430781
5108	2201	0.430893
5109	2201	0.430808
5110	2201	0.430724
5111	2201	0.43064
5112	2201	0.430556
5113	2201	0.430471
5114	2201	0.430387
5115	2201	0.430303
5116	2201	0.430219
5117	2202	0.43033
5118	2203	0.430442
5119	2203	0.430357
5120	2204	0.430469
5121	2205	0.43058
5122	2205	0.430496
5123	2205	0.430412
5124	2205	0.430328
5125	2206	0.430439
5126	2206	0.430355
5127	2206	0.430271
5128	2207	0.430382
5129	2207	0.430298
5130	2207	0.430214
5131	2207	0.430131
5132	2207	0.430047
5133	2208	0.430158
5134	2208	0.430074
5135	2209	0.430185
5136	2209	0.430101
5137	2209	0.430018
5138	2209	0.429934
5139	2210	0.430045
5140	2211	0.430156
5141	2212	0.430266
5142	2213	0.430377
5143	2214	0.430488
5144	2214	0.430404
5145	2215	0.430515
5146	2216	0.430626
5147	2216	0.430542
5148	2216	0.430458
5149	2217	0.430569
5150	2218	0.43068
5151	2219	0.43079
5152	2219	0.430707
5153	2219	0.430623
5154	2220	0.430733
5155	2220	0.43065
5156	2220	0.430566
5157	2220	0.430483
5158	2220	0.430399
5159	2221	0.43051
5160	2222	0.43062
5161	2223	0.43073
5162	2224	0.430841
5163	2224	0.430757
5164	2224	0.430674
5165	2224	0.430591
5166	2224	0.430507
5167	2225	0.430617
5168	2226	0.430728
5169	2227	0.430838
5170	2228	0.430948
5171	2229	0.431058
5172	2229	0.430974
5173	2229	0.430891
5174	2230	0.431001
5175	2230	0.430918
5176	2230	0.430835
5177	2230	0.430751
5178	2230	0.430668
5179	2231	0.430778
5180	2232	0.430888
5181	2232	0.430805
5182	2233	0.430915
5183	2234	0.431024
5184	2235	0.431134
5185	2235	0.431051
5186	2235	0.430968
5187	2235	0.430885
5188	2235	0.430802
5189	2236	0.430912
5190	2237	0.431021
5191	2238	0.431131
5192	2239	0.43124
5193	2240	0.43135
5194	2241	0.431459
5195	2241	0.431376
5196	2241	0.431293
5197	2241	0.43121
5198	2241	0.431127
5199	2241	0.431044
5200	2241	0.430962
5201	2242	0.431071
5202	2243	0.43118
5203	2244	0.43129
5204	2244	0.431207
5205	2245	0.431316
5206	2245	0.431233
5207	2246	0.431342
5208	2247	0.431452
5209	2248	0.431561
5210	2249	0.43167
5211	2250	0.431779
5212	2250	0.431696
5213	2251	0.431805
5214	2251	0.431722
5215	2251	0.431639
5216	2252	0.431748
5217	2252	0.431666
5218	2253	0.431775
5219	2254	0.431884
5220	2254	0.431801
5221	2255	0.43191
5222	2255	0.431827
5223	2256	0.431936
5224	2256	0.431853
5225	2257	0.431962
5226	2258	0.43207
5227	2258	0.431988
5228	2259	0.432096
5229	2260	0.432205
5230	2261	0.432314
5231	2262	0.432422
5232	2262	0.432339
5233	2263	0.432448
5234	2263	0.432365
5235	2263	0.432283
5236	2264	0.432391
5237	2264	0.432309
5238	2264	0.432226
5239	2264	0.432144
5240	2264	0.432061
5241	2264	0.431979
5242	2264	0.431896
5243	2264	0.431814
5244	2265	0.431922
5245	2265	0.43184
5246	2265	0.431758
5247	2266	0.431866
5248	2266	0.431784
5249	2266	0.431701
5250	2267	0.43181
5251	2267	0.431727
5252	2268	0.431836
5253	2269	0.431944
5254	2269	0.431861
5255	2270	0.43197
5256	2270	0.431887
5257	2271	0.431995
5258	2271	0.431913
5259	2271	0.431831
5260	2272	0.431939
5261	2272	0.431857
5262	2273	0.431965
5263	2273	0.431883
5264	2273	0.431801
5265	2273	0.431719
5266	2273	0.431637
5267	2273	0.431555
5268	2273	0.431473
5269	2273	0.431391
5270	2274	0.431499
5271	2275	0.431607
5272	2276	0.431715
5273	2277	0.431822
5274	2277	0.431741
5275	2277	0.431659
5276	2278	0.431766
5277	2278	0.431685
5278	2278	0.431603
5279	2279	0.431711
5280	2279	0.431629
5281	2279	0.431547
5282	2280	0.431655
5283	2281	0.431762
5284	2282	0.43187
5285	2282	0.431788
5286	2282	0.431706
5287	2282	0.431625
5288	2283	0.431732
5289	2284	0.43184
5290	2285	0.431947
5291	2286	0.432054
5292	2286	0.431973
5293	2286	0.431891
5294	2287	0.431998
5295	2288	0.432106
5296	2288	0.432024
5297	2289	0.432131
5298	2289	0.43205
5299	2290	0.432157
5300	2290	0.432075
5301	2290	0.431994
5302	2290	0.431912
5303	2290	0.431831
5304	2291	0.431938
5305	2291	0.431857
5306	2292	0.431964
5307	2293	0.432071
5308	2294	0.432178
5309	2295	0.432285
5310	2295	0.432203
5311	2295	0.432122
5312	2295	0.432041
5313	2295	0.431959
5314	2296	0.432066
5315	2296	0.431985
5316	2296	0.431904
5317	2296	0.431822
5318	2297	0.431929
5319	2298	0.432036
5320	2298	0.431955
5321	2299	0.432062
5322	2299	0.43198
5323	2300	0.432087
5324	2301	0.432194
5325	2302	0.4323
5326	2302	0.432219
5327	2303	0.432326
5328	2303	0.432245
5329	2303	0.432164
5330	2304	0.43227
5331	2304	0.432189
5332	2304	0.432108
5333	2304	0.432027
5334	2304	0.431946
5335	2305	0.432052
5336	2305	0.431972
5337	2306	0.432078
5338	2306	0.431997
5339	2306	0.431916
5340	2306	0.431835
5341	2307	0.431942
5342	2307	0.431861
5343	2308	0.431967
5344	2308	0.431886
5345	2308	0.431805
5346	2309	0.431912
5347	2309	0.431831
5348	2310	0.431937
5349	2310	0.431856
5350	2310	0.431776
5351	2311	0.431882
5352	2311	0.431801
5353	2311	0.431721
5354	2311	0.43164
5355	2311	0.431559
5356	2311	0.431479
5357	2311	0.431398
5358	2312	0.431504
5359	2313	0.43161
5360	2313	0.43153
5361	2313	0.431449
5362	2313	0.431369
5363	2314	0.431475
5364	2315	0.431581
5365	2315	0.4315
5366	2315	0.43142
5367	2315	0.43134
5368	2315	0.431259
5369	2315	0.431179
5370	2315	0.431099
5371	2316	0.431205
5372	2317	0.431311
5373	2317	0.43123
5374	2317	0.43115
5375	2317	0.43107
5376	2318	0.431176
5377	2318	0.431095
5378	2318	0.431015
5379	2319	0.431121
5380	2320	0.431227
5381	2320	0.431147
5382	2321	0.431252
5383	2322	0.431358
5384	2322	0.431278
5385	2323	0.431383
5386	2324	0.431489
5387	2325	0.431595
5388	2325	0.431514
5389	2325	0.431434
5390	2325	0.431354
5391	2326	0.43146
5392	2326	0.43138
5393	2327	0.431485
5394	2327	0.431405
5395	2328	0.431511
5396	2328	0.431431
5397	2328	0.431351
5398	2328	0.431271
5399	2328	0.431191
5400	2328	0.431111
5401	2329	0.431216
5402	2329	0.431137
5403	2329	0.431057
5404	2330	0.431162
5405	2330	0.431082
5406	2331	0.431188
5407	2332	0.431293
5408	2333	0.431398
5409	2334	0.431503
5410	2335	0.431608
5411	2336	0.431713
5412	2337	0.431818
5413	2338	0.431923
5414	2338	0.431843
5415	2338	0.431764
5416	2338	0.431684
5417	2339	0.431789
5418	2339	0.431709
5419	2339	0.431629
5420	2339	0.43155
5421	2340	0.431655
5422	2341	0.43176
5423	2342	0.431864
5424	2343	0.431969
5425	2344	0.432074
5426	2344	0.431994
5427	2344	0.431915
5428	2344	0.431835
5429	2344	0.431755
5430	2344	0.431676
5431	2345	0.431781
5432	2345	0.431701
5433	2346	0.431806
5434	2347	0.43191
5435	2347	0.431831
5436	2347	0.431751
5437	2348	0.431856
5438	2348	0.431776
5439	2348	0.431697
5440	2349	0.431801
5441	2349	0.431722
5442	2349	0.431643
5443	2350	0.431747
5444	2350	0.431668
5445	2350	0.431589
5446	2350	0.431509
5447	2350	0.43143
5448	2350	0.431351
5449	2350	0.431272
5450	2350	0.431193
5451	2350	0.431114
5452	2350	0.431034
5453	2351	0.431139
5454	2352	0.431243
5455	2352	0.431164
5456	2353	0.431268
5457	2353	0.431189
5458	2353	0.43111
5459	2353	0.431031
5460	2354	0.431136
5461	2354	0.431057
5462	2355	0.431161
5463	2356	0.431265
5464	2356	0.431186
5465	2356	0.431107
5466	2357	0.431211
5467	2358	0.431315
5468	2358	0.431236
5469	2358	0.431157
5470	2358	0.431079
5471	2358	0.431
5472	2358	0.430921
5473	2358	0.430842
5474	2358	0.430764
5475	2358	0.430685
5476	2358	0.430606
5477	2359	0.43071
5478	2359	0.430632
5479	2359	0.430553
5480	2359	0.430474
5481	2360	0.430578
5482	2360	0.4305
5483	2360	0.430421
5484	2360	0.430343
5485	2360	0.430264
5486	2360	0.430186
5487	2360	0.430108
5488	2361	0.430211
5489	2362	0.430315
5490	2362	0.430237
5491	2362	0.430158
5492	2362	0.43008
5493	2362	0.430002
5494	2363	0.430106
5495	2363	0.430027
5496	2363	0.429949
5497	2364	0.430053
5498	2364	0.429975
5499	2365	0.430078
5500	2366	0.430182
5501	2367	0.430285
5502	2368	0.430389
5503	2369	0.430492
5504	2369	0.430414
5505	2369	0.430336
5506	2370	0.43044
5507	2371	0.430543
5508	2372	0.430646
5509	2372	0.430568
5510	2372	0.43049
5511	2373	0.430593
5512	2374	0.430697
5513	2374	0.430619
5514	2374	0.43054
5515	2374	0.430462
5516	2375	0.430566
5517	2376	0.430669
5518	2377	0.430772
5519	2378	0.430875
5520	2378	0.430797
5521	2378	0.430719
5522	2378	0.430641
5523	2379	0.430744
5524	2379	0.430666
5525	2380	0.430769
5526	2381	0.430872
5527	2382	0.430975
5528	2383	0.431078
5529	2384	0.431181
5530	2384	0.431103
5531	2385	0.431206
5532	2385	0.431128
5533	2386	0.431231
5534	2386	0.431153
5535	2386	0.431075
5536	2386	0.430997
5537	2386	0.430919
5538	2387	0.431022
5539	2387	0.430944
5540	2387	0.430866
5541	2387	0.430789
5542	2387	0.430711
5543	2388	0.430814
5544	2388	0.430736
5545	2389	0.430839
5546	2389	0.430761
5547	2389	0.430683
5548	2389	0.430606
5549	2390	0.430708
5550	2390	0.430631
5551	2390	0.430553
5552	2390	0.430476
5553	2390	0.430398
5554	2390	0.430321
5555	2390	0.430243
5556	2390	0.430166
5557	2390	0.430088
5558	2391	0.430191
5559	2392	0.430293
5560	2392	0.430216
5561	2393	0.430318
5562	2393	0.430241
5563	2394	0.430343
5564	2395	0.430446
5565	2395	0.430368
5566	2395	0.430291
5567	2396	0.430393
5568	2396	0.430316
5569	2397	0.430418
5570	2398	0.430521
5571	2398	0.430443
5572	2398	0.430366
5573	2398	0.430289
5574	2399	0.430391
5575	2399	0.430314
5576	2399	0.430237
5577	2399	0.43016
5578	2400	0.430262
5579	2401	0.430364
5580	2402	0.430466
5581	2403	0.430568
5582	2403	0.430491
5583	2403	0.430414
5584	2403	0.430337
5585	2403	0.43026
5586	2403	0.430183
5587	2403	0.430106
5588	2403	0.430029
5589	2404	0.430131
5590	2405	0.430233
5591	2405	0.430156
5592	2405	0.430079
5593	2405	0.430002
5594	2405	0.429925
5595	2406	0.430027
5596	2406	0.42995
5597	2406	0.429873
5598	2406	0.429796
5599	2406	0.42972
5600	2406	0.429643
5601	2406	0.429566
5602	2406	0.429489
5603	2406	0.429413
5604	2407	0.429515
5605	2407	0.429438
5606	2408	0.42954
5607	2408	0.429463
5608	2409	0.429565
5609	2409	0.429488
5610	2409	0.429412
5611	2410	0.429513
5612	2411	0.429615
5613	2411	0.429539
5614	2411	0.429462
5615	2411	0.429386
5616	2412	0.429487
5617	2413	0.429589
5618	2413	0.429512
5619	2413	0.429436
5620	2414	0.429537
5621	2414	0.429461
5622	2415	0.429562
5623	2415	0.429486
5624	2415	0.42941
5625	2416	0.429511
5626	2416	0.429435
5627	2417	0.429536
5628	2418	0.429638
5629	2419	0.429739
5630	2420	0.42984
5631	2420	0.429764
5632	2421	0.429865
5633	2421	0.429789
5634	2422	0.42989
5635	2423	0.429991
5636	2424	0.430092
5637	2425	0.430193
5638	2426	0.430294
5639	2426	0.430218
5640	2427	0.430319
5641	2428	0.43042
5642	2428	0.430344
5643	2428	0.430268
5644	2428	0.430191
5645	2428	0.430115
5646	2429	0.430216
